date,rate
8/9/02,1.000324384
9/9/02,1.000324384
10/9/02,1.000324384
11/9/02,1.000324384
12/9/02,1.000324384
13/9/02,1.000324384
14/9/02,1.000324384
15/9/02,1.000324384
16/9/02,1.000324384
17/9/02,1.000324384
18/9/02,1.000324384
19/9/02,1.000324384
20/9/02,1.000324384
21/9/02,1.000324384
22/9/02,1.000324384
23/9/02,1.000324384
24/9/02,1.000324384
25/9/02,1.000324384
26/9/02,1.000324384
27/9/02,1.000324384
28/9/02,1.000324384
29/9/02,1.000324384
30/9/02,1.000324384
1/10/02,1.000327671
2/10/02,1.000327671
3/10/02,1.000327671
4/10/02,1.000327671
5/10/02,1.000327671
6/10/02,1.000327671
7/10/02,1.000327671
8/10/02,1.000327671
9/10/02,1.000327671
10/10/02,1.000327671
11/10/02,1.000327671
12/10/02,1.000327671
13/10/02,1.000327671
14/10/02,1.000327671
15/10/02,1.000327671
16/10/02,1.000327671
17/10/02,1.000327671
18/10/02,1.000327671
19/10/02,1.000327671
20/10/02,1.000327671
21/10/02,1.000327671
22/10/02,1.000327671
23/10/02,1.000327671
24/10/02,1.000327671
25/10/02,1.000327671
26/10/02,1.000327671
27/10/02,1.000327671
28/10/02,1.000327671
29/10/02,1.000327671
30/10/02,1.000327671
31/10/02,1.000327671
1/11/02,1.000327671
2/11/02,1.000327671
3/11/02,1.000327671
4/11/02,1.000327671
5/11/02,1.000327671
6/11/02,1.000327671
7/11/02,1.000327671
8/11/02,1.000327671
9/11/02,1.000327671
10/11/02,1.000327671
11/11/02,1.000327671
12/11/02,1.000327671
13/11/02,1.000327671
14/11/02,1.000327671
15/11/02,1.000327671
16/11/02,1.000327671
17/11/02,1.000327671
18/11/02,1.000327671
19/11/02,1.000327671
20/11/02,1.000327671
21/11/02,1.000327671
22/11/02,1.000327671
23/11/02,1.000327671
24/11/02,1.000327671
25/11/02,1.000327671
26/11/02,1.000327671
27/11/02,1.000327671
28/11/02,1.000327671
29/11/02,1.000327671
30/11/02,1.000327671
1/12/02,1.000327671
2/12/02,1.000327671
3/12/02,1.000327671
4/12/02,1.000327671
5/12/02,1.000327671
6/12/02,1.000327671
7/12/02,1.000327671
8/12/02,1.000327671
9/12/02,1.000327671
10/12/02,1.000327671
11/12/02,1.000327671
12/12/02,1.000327671
13/12/02,1.000327671
14/12/02,1.000327671
15/12/02,1.000327671
16/12/02,1.000327671
17/12/02,1.000327671
18/12/02,1.000327671
19/12/02,1.000327671
20/12/02,1.000327671
21/12/02,1.000327671
22/12/02,1.000327671
23/12/02,1.000327671
24/12/02,1.000327671
25/12/02,1.000327671
26/12/02,1.000327671
27/12/02,1.000327671
28/12/02,1.000327671
29/12/02,1.000327671
30/12/02,1.000327671
31/12/02,1.000327671
1/1/03,1.000324384
2/1/03,1.000324384
3/1/03,1.000324384
4/1/03,1.000324384
5/1/03,1.000324384
6/1/03,1.000324384
7/1/03,1.000324384
8/1/03,1.000324384
9/1/03,1.000324384
10/1/03,1.000324384
11/1/03,1.000324384
12/1/03,1.000324384
13/1/03,1.000324384
14/1/03,1.000324384
15/1/03,1.000324384
16/1/03,1.000324384
17/1/03,1.000324384
18/1/03,1.000324384
19/1/03,1.000324384
20/1/03,1.000324384
21/1/03,1.000324384
22/1/03,1.000324384
23/1/03,1.000324384
24/1/03,1.000324384
25/1/03,1.000324384
26/1/03,1.000324384
27/1/03,1.000324384
28/1/03,1.000324384
29/1/03,1.000324384
30/1/03,1.000324384
31/1/03,1.000324384
1/2/03,1.000324384
2/2/03,1.000324384
3/2/03,1.000324384
4/2/03,1.000324384
5/2/03,1.000324384
6/2/03,1.000324384
7/2/03,1.000324384
8/2/03,1.000324384
9/2/03,1.000324384
10/2/03,1.000324384
11/2/03,1.000324384
12/2/03,1.000324384
13/2/03,1.000324384
14/2/03,1.000324384
15/2/03,1.000324384
16/2/03,1.000324384
17/2/03,1.000324384
18/2/03,1.000324384
19/2/03,1.000324384
20/2/03,1.000324384
21/2/03,1.000324384
22/2/03,1.000324384
23/2/03,1.000324384
24/2/03,1.000324384
25/2/03,1.000324384
26/2/03,1.000324384
27/2/03,1.000324384
28/2/03,1.000324384
1/3/03,1.000324384
2/3/03,1.000324384
3/3/03,1.000324384
4/3/03,1.000324384
5/3/03,1.000324384
6/3/03,1.000324384
7/3/03,1.000324384
8/3/03,1.000324384
9/3/03,1.000324384
10/3/03,1.000324384
11/3/03,1.000324384
12/3/03,1.000324384
13/3/03,1.000324384
14/3/03,1.000324384
15/3/03,1.000324384
16/3/03,1.000324384
17/3/03,1.000324384
18/3/03,1.000324384
19/3/03,1.000324384
20/3/03,1.000324384
21/3/03,1.000324384
22/3/03,1.000324384
23/3/03,1.000324384
24/3/03,1.000324384
25/3/03,1.000324384
26/3/03,1.000324384
27/3/03,1.000324384
28/3/03,1.000324384
29/3/03,1.000324384
30/3/03,1.000324384
31/3/03,1.000324384
1/4/03,1.000321918
2/4/03,1.000321918
3/4/03,1.000321918
4/4/03,1.000321918
5/4/03,1.000321918
6/4/03,1.000321918
7/4/03,1.000321918
8/4/03,1.000321918
9/4/03,1.000321918
10/4/03,1.000321918
11/4/03,1.000321918
12/4/03,1.000321918
13/4/03,1.000321918
14/4/03,1.000321918
15/4/03,1.000321918
16/4/03,1.000321918
17/4/03,1.000321918
18/4/03,1.000321918
19/4/03,1.000321918
20/4/03,1.000321918
21/4/03,1.000321918
22/4/03,1.000321918
23/4/03,1.000321918
24/4/03,1.000321918
25/4/03,1.000321918
26/4/03,1.000321918
27/4/03,1.000321918
28/4/03,1.000321918
29/4/03,1.000321918
30/4/03,1.000321918
1/5/03,1.000321918
2/5/03,1.000321918
3/5/03,1.000321918
4/5/03,1.000321918
5/5/03,1.000321918
6/5/03,1.000321918
7/5/03,1.000321918
8/5/03,1.000321918
9/5/03,1.000321918
10/5/03,1.000321918
11/5/03,1.000321918
12/5/03,1.000321918
13/5/03,1.000321918
14/5/03,1.000321918
15/5/03,1.000321918
16/5/03,1.000321918
17/5/03,1.000321918
18/5/03,1.000321918
19/5/03,1.000321918
20/5/03,1.000321918
21/5/03,1.000321918
22/5/03,1.000321918
23/5/03,1.000321918
24/5/03,1.000321918
25/5/03,1.000321918
26/5/03,1.000321918
27/5/03,1.000321918
28/5/03,1.000321918
29/5/03,1.000321918
30/5/03,1.000321918
31/5/03,1.000321918
1/6/03,1.000321918
2/6/03,1.000321918
3/6/03,1.000321918
4/6/03,1.000321918
5/6/03,1.000321918
6/6/03,1.000321918
7/6/03,1.000321918
8/6/03,1.000321918
9/6/03,1.000321918
10/6/03,1.000321918
11/6/03,1.000321918
12/6/03,1.000321918
13/6/03,1.000321918
14/6/03,1.000321918
15/6/03,1.000321918
16/6/03,1.000321918
17/6/03,1.000321918
18/6/03,1.000321918
19/6/03,1.000321918
20/6/03,1.000321918
21/6/03,1.000321918
22/6/03,1.000321918
23/6/03,1.000321918
24/6/03,1.000321918
25/6/03,1.000321918
26/6/03,1.000321918
27/6/03,1.000321918
28/6/03,1.000321918
29/6/03,1.000321918
30/6/03,1.000321918
1/7/03,1.00032274
2/7/03,1.00032274
3/7/03,1.00032274
4/7/03,1.00032274
5/7/03,1.00032274
6/7/03,1.00032274
7/7/03,1.00032274
8/7/03,1.00032274
9/7/03,1.00032274
10/7/03,1.00032274
11/7/03,1.00032274
12/7/03,1.00032274
13/7/03,1.00032274
14/7/03,1.00032274
15/7/03,1.00032274
16/7/03,1.00032274
17/7/03,1.00032274
18/7/03,1.00032274
19/7/03,1.00032274
20/7/03,1.00032274
21/7/03,1.00032274
22/7/03,1.00032274
23/7/03,1.00032274
24/7/03,1.00032274
25/7/03,1.00032274
26/7/03,1.00032274
27/7/03,1.00032274
28/7/03,1.00032274
29/7/03,1.00032274
30/7/03,1.00032274
31/7/03,1.00032274
1/8/03,1.00032274
2/8/03,1.00032274
3/8/03,1.00032274
4/8/03,1.00032274
5/8/03,1.00032274
6/8/03,1.00032274
7/8/03,1.00032274
8/8/03,1.00032274
9/8/03,1.00032274
10/8/03,1.00032274
11/8/03,1.00032274
12/8/03,1.00032274
13/8/03,1.00032274
14/8/03,1.00032274
15/8/03,1.00032274
16/8/03,1.00032274
17/8/03,1.00032274
18/8/03,1.00032274
19/8/03,1.00032274
20/8/03,1.00032274
21/8/03,1.00032274
22/8/03,1.00032274
23/8/03,1.00032274
24/8/03,1.00032274
25/8/03,1.00032274
26/8/03,1.00032274
27/8/03,1.00032274
28/8/03,1.00032274
29/8/03,1.00032274
30/8/03,1.00032274
31/8/03,1.00032274
1/9/03,1.00032274
2/9/03,1.00032274
3/9/03,1.00032274
4/9/03,1.00032274
5/9/03,1.00032274
6/9/03,1.00032274
7/9/03,1.00032274
8/9/03,1.00032274
9/9/03,1.00032274
10/9/03,1.00032274
11/9/03,1.00032274
12/9/03,1.00032274
13/9/03,1.00032274
14/9/03,1.00032274
15/9/03,1.00032274
16/9/03,1.00032274
17/9/03,1.00032274
18/9/03,1.00032274
19/9/03,1.00032274
20/9/03,1.00032274
21/9/03,1.00032274
22/9/03,1.00032274
23/9/03,1.00032274
24/9/03,1.00032274
25/9/03,1.00032274
26/9/03,1.00032274
27/9/03,1.00032274
28/9/03,1.00032274
29/9/03,1.00032274
30/9/03,1.00032274
1/10/03,1.000323836
2/10/03,1.000323836
3/10/03,1.000323836
4/10/03,1.000323836
5/10/03,1.000323836
6/10/03,1.000323836
7/10/03,1.000323836
8/10/03,1.000323836
9/10/03,1.000323836
10/10/03,1.000323836
11/10/03,1.000323836
12/10/03,1.000323836
13/10/03,1.000323836
14/10/03,1.000323836
15/10/03,1.000323836
16/10/03,1.000323836
17/10/03,1.000323836
18/10/03,1.000323836
19/10/03,1.000323836
20/10/03,1.000323836
21/10/03,1.000323836
22/10/03,1.000323836
23/10/03,1.000323836
24/10/03,1.000323836
25/10/03,1.000323836
26/10/03,1.000323836
27/10/03,1.000323836
28/10/03,1.000323836
29/10/03,1.000323836
30/10/03,1.000323836
31/10/03,1.000323836
1/11/03,1.000323836
2/11/03,1.000323836
3/11/03,1.000323836
4/11/03,1.000323836
5/11/03,1.000323836
6/11/03,1.000323836
7/11/03,1.000323836
8/11/03,1.000323836
9/11/03,1.000323836
10/11/03,1.000323836
11/11/03,1.000323836
12/11/03,1.000323836
13/11/03,1.000323836
14/11/03,1.000323836
15/11/03,1.000323836
16/11/03,1.000323836
17/11/03,1.000323836
18/11/03,1.000323836
19/11/03,1.000323836
20/11/03,1.000323836
21/11/03,1.000323836
22/11/03,1.000323836
23/11/03,1.000323836
24/11/03,1.000323836
25/11/03,1.000323836
26/11/03,1.000323836
27/11/03,1.000323836
28/11/03,1.000323836
29/11/03,1.000323836
30/11/03,1.000323836
1/12/03,1.000323836
2/12/03,1.000323836
3/12/03,1.000323836
4/12/03,1.000323836
5/12/03,1.000323836
6/12/03,1.000323836
7/12/03,1.000323836
8/12/03,1.000323836
9/12/03,1.000323836
10/12/03,1.000323836
11/12/03,1.000323836
12/12/03,1.000323836
13/12/03,1.000323836
14/12/03,1.000323836
15/12/03,1.000323836
16/12/03,1.000323836
17/12/03,1.000323836
18/12/03,1.000323836
19/12/03,1.000323836
20/12/03,1.000323836
21/12/03,1.000323836
22/12/03,1.000323836
23/12/03,1.000323836
24/12/03,1.000323836
25/12/03,1.000323836
26/12/03,1.000323836
27/12/03,1.000323836
28/12/03,1.000323836
29/12/03,1.000323836
30/12/03,1.000323836
31/12/03,1.000323836
1/1/04,1.000336339
2/1/04,1.000336339
3/1/04,1.000336339
4/1/04,1.000336339
5/1/04,1.000336339
6/1/04,1.000336339
7/1/04,1.000336339
8/1/04,1.000336339
9/1/04,1.000336339
10/1/04,1.000336339
11/1/04,1.000336339
12/1/04,1.000336339
13/1/04,1.000336339
14/1/04,1.000336339
15/1/04,1.000336339
16/1/04,1.000336339
17/1/04,1.000336339
18/1/04,1.000336339
19/1/04,1.000336339
20/1/04,1.000336339
21/1/04,1.000336339
22/1/04,1.000336339
23/1/04,1.000336339
24/1/04,1.000336339
25/1/04,1.000336339
26/1/04,1.000336339
27/1/04,1.000336339
28/1/04,1.000336339
29/1/04,1.000336339
30/1/04,1.000336339
31/1/04,1.000336339
1/2/04,1.000336339
2/2/04,1.000336339
3/2/04,1.000336339
4/2/04,1.000336339
5/2/04,1.000336339
6/2/04,1.000336339
7/2/04,1.000336339
8/2/04,1.000336339
9/2/04,1.000336339
10/2/04,1.000336339
11/2/04,1.000336339
12/2/04,1.000336339
13/2/04,1.000336339
14/2/04,1.000336339
15/2/04,1.000336339
16/2/04,1.000336339
17/2/04,1.000336339
18/2/04,1.000336339
19/2/04,1.000336339
20/2/04,1.000336339
21/2/04,1.000336339
22/2/04,1.000336339
23/2/04,1.000336339
24/2/04,1.000336339
25/2/04,1.000336339
26/2/04,1.000336339
27/2/04,1.000336339
28/2/04,1.000336339
29/2/04,1.000336339
1/3/04,1.000336339
2/3/04,1.000336339
3/3/04,1.000336339
4/3/04,1.000336339
5/3/04,1.000336339
6/3/04,1.000336339
7/3/04,1.000336339
8/3/04,1.000336339
9/3/04,1.000336339
10/3/04,1.000336339
11/3/04,1.000336339
12/3/04,1.000336339
13/3/04,1.000336339
14/3/04,1.000336339
15/3/04,1.000336339
16/3/04,1.000336339
17/3/04,1.000336339
18/3/04,1.000336339
19/3/04,1.000336339
20/3/04,1.000336339
21/3/04,1.000336339
22/3/04,1.000336339
23/3/04,1.000336339
24/3/04,1.000336339
25/3/04,1.000336339
26/3/04,1.000336339
27/3/04,1.000336339
28/3/04,1.000336339
29/3/04,1.000336339
30/3/04,1.000336339
31/3/04,1.000336339
1/4/04,1.000343443
2/4/04,1.000343443
3/4/04,1.000343443
4/4/04,1.000343443
5/4/04,1.000343443
6/4/04,1.000343443
7/4/04,1.000343443
8/4/04,1.000343443
9/4/04,1.000343443
10/4/04,1.000343443
11/4/04,1.000343443
12/4/04,1.000343443
13/4/04,1.000343443
14/4/04,1.000343443
15/4/04,1.000343443
16/4/04,1.000343443
17/4/04,1.000343443
18/4/04,1.000343443
19/4/04,1.000343443
20/4/04,1.000343443
21/4/04,1.000343443
22/4/04,1.000343443
23/4/04,1.000343443
24/4/04,1.000343443
25/4/04,1.000343443
26/4/04,1.000343443
27/4/04,1.000343443
28/4/04,1.000343443
29/4/04,1.000343443
30/4/04,1.000343443
1/5/04,1.000343443
2/5/04,1.000343443
3/5/04,1.000343443
4/5/04,1.000343443
5/5/04,1.000343443
6/5/04,1.000343443
7/5/04,1.000343443
8/5/04,1.000343443
9/5/04,1.000343443
10/5/04,1.000343443
11/5/04,1.000343443
12/5/04,1.000343443
13/5/04,1.000343443
14/5/04,1.000343443
15/5/04,1.000343443
16/5/04,1.000343443
17/5/04,1.000343443
18/5/04,1.000343443
19/5/04,1.000343443
20/5/04,1.000343443
21/5/04,1.000343443
22/5/04,1.000343443
23/5/04,1.000343443
24/5/04,1.000343443
25/5/04,1.000343443
26/5/04,1.000343443
27/5/04,1.000343443
28/5/04,1.000343443
29/5/04,1.000343443
30/5/04,1.000343443
31/5/04,1.000343443
1/6/04,1.000343443
2/6/04,1.000343443
3/6/04,1.000343443
4/6/04,1.000343443
5/6/04,1.000343443
6/6/04,1.000343443
7/6/04,1.000343443
8/6/04,1.000343443
9/6/04,1.000343443
10/6/04,1.000343443
11/6/04,1.000343443
12/6/04,1.000343443
13/6/04,1.000343443
14/6/04,1.000343443
15/6/04,1.000343443
16/6/04,1.000343443
17/6/04,1.000343443
18/6/04,1.000343443
19/6/04,1.000343443
20/6/04,1.000343443
21/6/04,1.000343443
22/6/04,1.000343443
23/6/04,1.000343443
24/6/04,1.000343443
25/6/04,1.000343443
26/6/04,1.000343443
27/6/04,1.000343443
28/6/04,1.000343443
29/6/04,1.000343443
30/6/04,1.000343443
1/7/04,1.000341803
2/7/04,1.000341803
3/7/04,1.000341803
4/7/04,1.000341803
5/7/04,1.000341803
6/7/04,1.000341803
7/7/04,1.000341803
8/7/04,1.000341803
9/7/04,1.000341803
10/7/04,1.000341803
11/7/04,1.000341803
12/7/04,1.000341803
13/7/04,1.000341803
14/7/04,1.000341803
15/7/04,1.000341803
16/7/04,1.000341803
17/7/04,1.000341803
18/7/04,1.000341803
19/7/04,1.000341803
20/7/04,1.000341803
21/7/04,1.000341803
22/7/04,1.000341803
23/7/04,1.000341803
24/7/04,1.000341803
25/7/04,1.000341803
26/7/04,1.000341803
27/7/04,1.000341803
28/7/04,1.000341803
29/7/04,1.000341803
30/7/04,1.000341803
31/7/04,1.000341803
1/8/04,1.000341803
2/8/04,1.000341803
3/8/04,1.000341803
4/8/04,1.000341803
5/8/04,1.000341803
6/8/04,1.000341803
7/8/04,1.000341803
8/8/04,1.000341803
9/8/04,1.000341803
10/8/04,1.000341803
11/8/04,1.000341803
12/8/04,1.000341803
13/8/04,1.000341803
14/8/04,1.000341803
15/8/04,1.000341803
16/8/04,1.000341803
17/8/04,1.000341803
18/8/04,1.000341803
19/8/04,1.000341803
20/8/04,1.000341803
21/8/04,1.000341803
22/8/04,1.000341803
23/8/04,1.000341803
24/8/04,1.000341803
25/8/04,1.000341803
26/8/04,1.000341803
27/8/04,1.000341803
28/8/04,1.000341803
29/8/04,1.000341803
30/8/04,1.000341803
31/8/04,1.000341803
1/9/04,1.000341803
2/9/04,1.000341803
3/9/04,1.000341803
4/9/04,1.000341803
5/9/04,1.000341803
6/9/04,1.000341803
7/9/04,1.000341803
8/9/04,1.000341803
9/9/04,1.000341803
10/9/04,1.000341803
11/9/04,1.000341803
12/9/04,1.000341803
13/9/04,1.000341803
14/9/04,1.000341803
15/9/04,1.000341803
16/9/04,1.000341803
17/9/04,1.000341803
18/9/04,1.000341803
19/9/04,1.000341803
20/9/04,1.000341803
21/9/04,1.000341803
22/9/04,1.000341803
23/9/04,1.000341803
24/9/04,1.000341803
25/9/04,1.000341803
26/9/04,1.000341803
27/9/04,1.000341803
28/9/04,1.000341803
29/9/04,1.000341803
30/9/04,1.000341803
1/10/04,1.000339891
2/10/04,1.000339891
3/10/04,1.000339891
4/10/04,1.000339891
5/10/04,1.000339891
6/10/04,1.000339891
7/10/04,1.000339891
8/10/04,1.000339891
9/10/04,1.000339891
10/10/04,1.000339891
11/10/04,1.000339891
12/10/04,1.000339891
13/10/04,1.000339891
14/10/04,1.000339891
15/10/04,1.000339891
16/10/04,1.000339891
17/10/04,1.000339891
18/10/04,1.000339891
19/10/04,1.000339891
20/10/04,1.000339891
21/10/04,1.000339891
22/10/04,1.000339891
23/10/04,1.000339891
24/10/04,1.000339891
25/10/04,1.000339891
26/10/04,1.000339891
27/10/04,1.000339891
28/10/04,1.000339891
29/10/04,1.000339891
30/10/04,1.000339891
31/10/04,1.000339891
1/11/04,1.000339891
2/11/04,1.000339891
3/11/04,1.000339891
4/11/04,1.000339891
5/11/04,1.000339891
6/11/04,1.000339891
7/11/04,1.000339891
8/11/04,1.000339891
9/11/04,1.000339891
10/11/04,1.000339891
11/11/04,1.000339891
12/11/04,1.000339891
13/11/04,1.000339891
14/11/04,1.000339891
15/11/04,1.000339891
16/11/04,1.000339891
17/11/04,1.000339891
18/11/04,1.000339891
19/11/04,1.000339891
20/11/04,1.000339891
21/11/04,1.000339891
22/11/04,1.000339891
23/11/04,1.000339891
24/11/04,1.000339891
25/11/04,1.000339891
26/11/04,1.000339891
27/11/04,1.000339891
28/11/04,1.000339891
29/11/04,1.000339891
30/11/04,1.000339891
1/12/04,1.000339891
2/12/04,1.000339891
3/12/04,1.000339891
4/12/04,1.000339891
5/12/04,1.000339891
6/12/04,1.000339891
7/12/04,1.000339891
8/12/04,1.000339891
9/12/04,1.000339891
10/12/04,1.000339891
11/12/04,1.000339891
12/12/04,1.000339891
13/12/04,1.000339891
14/12/04,1.000339891
15/12/04,1.000339891
16/12/04,1.000339891
17/12/04,1.000339891
18/12/04,1.000339891
19/12/04,1.000339891
20/12/04,1.000339891
21/12/04,1.000339891
22/12/04,1.000339891
23/12/04,1.000339891
24/12/04,1.000339891
25/12/04,1.000339891
26/12/04,1.000339891
27/12/04,1.000339891
28/12/04,1.000339891
29/12/04,1.000339891
30/12/04,1.000339891
31/12/04,1.000339891
1/1/05,1.000340548
2/1/05,1.000340548
3/1/05,1.000340548
4/1/05,1.000340548
5/1/05,1.000340548
6/1/05,1.000340548
7/1/05,1.000340548
8/1/05,1.000340548
9/1/05,1.000340548
10/1/05,1.000340548
11/1/05,1.000340548
12/1/05,1.000340548
13/1/05,1.000340548
14/1/05,1.000340548
15/1/05,1.000340548
16/1/05,1.000340548
17/1/05,1.000340548
18/1/05,1.000340548
19/1/05,1.000340548
20/1/05,1.000340548
21/1/05,1.000340548
22/1/05,1.000340548
23/1/05,1.000340548
24/1/05,1.000340548
25/1/05,1.000340548
26/1/05,1.000340548
27/1/05,1.000340548
28/1/05,1.000340548
29/1/05,1.000340548
30/1/05,1.000340548
31/1/05,1.000340548
1/2/05,1.000340548
2/2/05,1.000340548
3/2/05,1.000340548
4/2/05,1.000340548
5/2/05,1.000340548
6/2/05,1.000340548
7/2/05,1.000340548
8/2/05,1.000340548
9/2/05,1.000340548
10/2/05,1.000340548
11/2/05,1.000340548
12/2/05,1.000340548
13/2/05,1.000340548
14/2/05,1.000340548
15/2/05,1.000340548
16/2/05,1.000340548
17/2/05,1.000340548
18/2/05,1.000340548
19/2/05,1.000340548
20/2/05,1.000340548
21/2/05,1.000340548
22/2/05,1.000340548
23/2/05,1.000340548
24/2/05,1.000340548
25/2/05,1.000340548
26/2/05,1.000340548
27/2/05,1.000340548
28/2/05,1.000340548
1/3/05,1.000340548
2/3/05,1.000340548
3/3/05,1.000340548
4/3/05,1.000340548
5/3/05,1.000340548
6/3/05,1.000340548
7/3/05,1.000340548
8/3/05,1.000340548
9/3/05,1.000340548
10/3/05,1.000340548
11/3/05,1.000340548
12/3/05,1.000340548
13/3/05,1.000340548
14/3/05,1.000340548
15/3/05,1.000340548
16/3/05,1.000340548
17/3/05,1.000340548
18/3/05,1.000340548
19/3/05,1.000340548
20/3/05,1.000340548
21/3/05,1.000340548
22/3/05,1.000340548
23/3/05,1.000340548
24/3/05,1.000340548
25/3/05,1.000340548
26/3/05,1.000340548
27/3/05,1.000340548
28/3/05,1.000340548
29/3/05,1.000340548
30/3/05,1.000340548
31/3/05,1.000340548
1/4/05,1.000346027
2/4/05,1.000346027
3/4/05,1.000346027
4/4/05,1.000346027
5/4/05,1.000346027
6/4/05,1.000346027
7/4/05,1.000346027
8/4/05,1.000346027
9/4/05,1.000346027
10/4/05,1.000346027
11/4/05,1.000346027
12/4/05,1.000346027
13/4/05,1.000346027
14/4/05,1.000346027
15/4/05,1.000346027
16/4/05,1.000346027
17/4/05,1.000346027
18/4/05,1.000346027
19/4/05,1.000346027
20/4/05,1.000346027
21/4/05,1.000346027
22/4/05,1.000346027
23/4/05,1.000346027
24/4/05,1.000346027
25/4/05,1.000346027
26/4/05,1.000346027
27/4/05,1.000346027
28/4/05,1.000346027
29/4/05,1.000346027
30/4/05,1.000346027
1/5/05,1.000346027
2/5/05,1.000346027
3/5/05,1.000346027
4/5/05,1.000346027
5/5/05,1.000346027
6/5/05,1.000346027
7/5/05,1.000346027
8/5/05,1.000346027
9/5/05,1.000346027
10/5/05,1.000346027
11/5/05,1.000346027
12/5/05,1.000346027
13/5/05,1.000346027
14/5/05,1.000346027
15/5/05,1.000346027
16/5/05,1.000346027
17/5/05,1.000346027
18/5/05,1.000346027
19/5/05,1.000346027
20/5/05,1.000346027
21/5/05,1.000346027
22/5/05,1.000346027
23/5/05,1.000346027
24/5/05,1.000346027
25/5/05,1.000346027
26/5/05,1.000346027
27/5/05,1.000346027
28/5/05,1.000346027
29/5/05,1.000346027
30/5/05,1.000346027
31/5/05,1.000346027
1/6/05,1.000346027
2/6/05,1.000346027
3/6/05,1.000346027
4/6/05,1.000346027
5/6/05,1.000346027
6/6/05,1.000346027
7/6/05,1.000346027
8/6/05,1.000346027
9/6/05,1.000346027
10/6/05,1.000346027
11/6/05,1.000346027
12/6/05,1.000346027
13/6/05,1.000346027
14/6/05,1.000346027
15/6/05,1.000346027
16/6/05,1.000346027
17/6/05,1.000346027
18/6/05,1.000346027
19/6/05,1.000346027
20/6/05,1.000346027
21/6/05,1.000346027
22/6/05,1.000346027
23/6/05,1.000346027
24/6/05,1.000346027
25/6/05,1.000346027
26/6/05,1.000346027
27/6/05,1.000346027
28/6/05,1.000346027
29/6/05,1.000346027
30/6/05,1.000346027
1/7/05,1.000347397
2/7/05,1.000347397
3/7/05,1.000347397
4/7/05,1.000347397
5/7/05,1.000347397
6/7/05,1.000347397
7/7/05,1.000347397
8/7/05,1.000347397
9/7/05,1.000347397
10/7/05,1.000347397
11/7/05,1.000347397
12/7/05,1.000347397
13/7/05,1.000347397
14/7/05,1.000347397
15/7/05,1.000347397
16/7/05,1.000347397
17/7/05,1.000347397
18/7/05,1.000347397
19/7/05,1.000347397
20/7/05,1.000347397
21/7/05,1.000347397
22/7/05,1.000347397
23/7/05,1.000347397
24/7/05,1.000347397
25/7/05,1.000347397
26/7/05,1.000347397
27/7/05,1.000347397
28/7/05,1.000347397
29/7/05,1.000347397
30/7/05,1.000347397
31/7/05,1.000347397
1/8/05,1.000347397
2/8/05,1.000347397
3/8/05,1.000347397
4/8/05,1.000347397
5/8/05,1.000347397
6/8/05,1.000347397
7/8/05,1.000347397
8/8/05,1.000347397
9/8/05,1.000347397
10/8/05,1.000347397
11/8/05,1.000347397
12/8/05,1.000347397
13/8/05,1.000347397
14/8/05,1.000347397
15/8/05,1.000347397
16/8/05,1.000347397
17/8/05,1.000347397
18/8/05,1.000347397
19/8/05,1.000347397
20/8/05,1.000347397
21/8/05,1.000347397
22/8/05,1.000347397
23/8/05,1.000347397
24/8/05,1.000347397
25/8/05,1.000347397
26/8/05,1.000347397
27/8/05,1.000347397
28/8/05,1.000347397
29/8/05,1.000347397
30/8/05,1.000347397
31/8/05,1.000347397
1/9/05,1.000347397
2/9/05,1.000347397
3/9/05,1.000347397
4/9/05,1.000347397
5/9/05,1.000347397
6/9/05,1.000347397
7/9/05,1.000347397
8/9/05,1.000347397
9/9/05,1.000347397
10/9/05,1.000347397
11/9/05,1.000347397
12/9/05,1.000347397
13/9/05,1.000347397
14/9/05,1.000347397
15/9/05,1.000347397
16/9/05,1.000347397
17/9/05,1.000347397
18/9/05,1.000347397
19/9/05,1.000347397
20/9/05,1.000347397
21/9/05,1.000347397
22/9/05,1.000347397
23/9/05,1.000347397
24/9/05,1.000347397
25/9/05,1.000347397
26/9/05,1.000347397
27/9/05,1.000347397
28/9/05,1.000347397
29/9/05,1.000347397
30/9/05,1.000347397
1/10/05,1.000345753
2/10/05,1.000345753
3/10/05,1.000345753
4/10/05,1.000345753
5/10/05,1.000345753
6/10/05,1.000345753
7/10/05,1.000345753
8/10/05,1.000345753
9/10/05,1.000345753
10/10/05,1.000345753
11/10/05,1.000345753
12/10/05,1.000345753
13/10/05,1.000345753
14/10/05,1.000345753
15/10/05,1.000345753
16/10/05,1.000345753
17/10/05,1.000345753
18/10/05,1.000345753
19/10/05,1.000345753
20/10/05,1.000345753
21/10/05,1.000345753
22/10/05,1.000345753
23/10/05,1.000345753
24/10/05,1.000345753
25/10/05,1.000345753
26/10/05,1.000345753
27/10/05,1.000345753
28/10/05,1.000345753
29/10/05,1.000345753
30/10/05,1.000345753
31/10/05,1.000345753
1/11/05,1.000345753
2/11/05,1.000345753
3/11/05,1.000345753
4/11/05,1.000345753
5/11/05,1.000345753
6/11/05,1.000345753
7/11/05,1.000345753
8/11/05,1.000345753
9/11/05,1.000345753
10/11/05,1.000345753
11/11/05,1.000345753
12/11/05,1.000345753
13/11/05,1.000345753
14/11/05,1.000345753
15/11/05,1.000345753
16/11/05,1.000345753
